Czas,Sum
40.356,0.04109630326096095
40.357,0.026762069035108454
40.358,0.009171131600665872
40.359,0.006219863862797182
40.36,0.014994750782666141
40.361,0.014927278565154571
40.362,0.006480378072206258
40.363,0.0074499651062792565
40.364,0.022441839273280702
40.365,0.033829927073612785
40.366,0.0379997652866976
40.367,0.03334488016764964
40.367999999999995,0.02064605997362799
40.369,0.002799110606103991
40.37,0.01600492227139611
40.370999999999995,0.031403288641082744
40.372,0.039978343383570474
40.373,0.04007688819792614
40.373999999999995,0.03213678910356859
40.375,0.018466530499722727
40.376,0.0025692837726638625
40.376999999999995,0.011785026200196645
40.378,0.02148550499564709
40.379,0.02476932260097164
40.379999999999995,0.021518813393261636
40.381,0.013125226820659251
40.382,0.0019931066708447826
40.382999999999996,0.009154348588438856
40.384,0.017971742414128092
40.385,0.02301087185430271
40.385999999999996,0.023948080005116373
40.387,0.021493059441294454
40.388,0.017039733314766527
40.388999999999996,0.012182321421962414
40.39,0.008242894797193319
40.391,0.0059379866276333985
40.391999999999996,0.005260217847683473
40.393,0.005583685799029668
40.394,0.005939048115748156
40.394999999999996,0.00536272338196064
40.396,0.003213802949103248
40.397,0.0006279728912325003
40.397999999999996,0.005728126693985451
40.399,0.011222484676045613
40.4,0.01605355517487425
40.400999999999996,0.019245291497749697
40.402,0.020140855610937473
40.403,0.018546157868909792
40.403999999999996,0.014753017806377292
40.405,0.009449498513557768
40.406,0.003551794056311175
40.407,0.0019940902451137605
40.408,0.006393136901631719
40.409,0.009128867177649746
40.41,0.010019903914875668
40.411,0.009205875553994903
40.412,0.007076744834633604
40.413,0.004167190984703175
40.414,0.0010394919354927627
40.415,0.0018236968897398958
40.416,0.004099247809396187
40.417,0.005663587263688551
40.418,0.006586090519226059
40.419,0.0070764929972532645
40.42,0.007396154801499737
40.421,0.007752863003060874
40.422,0.008206692757462821
40.423,0.008616756114396221
40.424,0.008652529293665844
40.425,0.007878183642013897
40.426,0.005896588881699357
40.427,0.002517274443347621
40.428,0.0021027547022096985
40.429,0.0073979903090132665
40.43,0.012450154607383463
40.431,0.016166847708369986
40.431999999999995,0.01755098159836766
40.433,0.01599466115588434
40.434,0.011512927588848403
40.434999999999995,0.004838719211377856
40.436,0.0026682184039045773
40.437,0.009295886711018731
40.437999999999995,0.013380877224753637
40.439,0.013735647981560736
40.44,0.009985949462831815
40.440999999999995,0.0027191054398430156
40.442,0.006608601947923326
40.443,0.01599173270478396
40.443999999999996,0.02334451952314654
40.445,0.026996647974743056
40.446,0.026084398804526072
40.446999999999996,0.020734148449824782
40.448,0.011993878009714805
40.449,0.0015396164277160665
40.449999999999996,0.008753875825856535
40.451,0.01725420348154966
40.452,0.0229033906831897
40.452999999999996,0.025359255008444433
40.454,0.02492657342556083
40.455,0.02232342318536223
40.455999999999996,0.018375207259530374
40.457,0.013743837624351633
40.458,0.008778756638416034
40.458999999999996,0.0035281020620838185
40.46,0.0021106011191204103
40.461,0.008170217285745896
40.461999999999996,0.014417654285821266
40.463,0.02026490418878566
40.464,0.02483177213804406
40.464999999999996,0.027149890914600006
40.466,0.026446232494491687
40.467,0.022413684035967062
40.467999999999996,0.015376585517248178
40.469,0.006290183101711031
40.47,0.003435702677680426
40.471,0.01224381526588753
40.472,0.018782127866230514
40.473,0.02220345927213295
40.474,0.022330710670441394
40.475,0.019647802152853975
40.476,0.015128094494718311
40.477,0.009957576960968785
40.478,0.0052357063092927335
40.479,0.0017359282010148726
40.48,0.00021715033505410826
40.481,0.0007364792293889188
40.482,0.0002501158636562076
40.483,0.0006807937149660755
40.484,0.0015427175493480845
40.485,0.00199886576654396
40.486,0.0019409701659684933
40.487,0.001466337324022475
40.488,0.0008050784063693638
40.489,0.00023198754302689777
40.49,6.80588837641749e-06
40.491,0.00026349004212392025
40.492,0.001133344184322087
40.492999999999995,0.002612376681057461
40.494,0.004633029109324844
40.495,0.007044533766998379
40.495999999999995,0.009599136269656578
40.497,0.0119436688113407
40.498,0.013634238748203884
40.498999999999995,0.01418708506756314
40.5,0.013165762918303632
40.501,0.010288613689937432
40.501999999999995,0.005527594095624572
40.503,0.0008342740440620578
40.504,0.008211762412539231
40.504999999999995,0.015799881296726406
40.506,0.022715283548951304
40.507,0.028163260707680736
40.507999999999996,0.03158795766896447
40.509,0.03276746414615173
40.51,0.03183133519211719
40.510999999999996,0.029200593544143245
40.512,0.025471914625671683
40.513,0.02128148002327582
40.513999999999996,0.01718579736811828
40.515,0.013586780892249163
40.516,0.010710794068851502
40.516999999999996,0.00863281259688438
40.518,0.007323943443831908
40.519,0.00669735883685244
40.519999999999996,0.0066345466942900975
40.521,0.006987123555658646
40.522,0.007563463034566614
40.522999999999996,0.00811820121481726
40.524,0.008362665199759062
40.525,0.00800541279749553
40.525999999999996,0.006817936767508257
40.527,0.004706942265618836
40.528,0.0017671935445981752
40.528999999999996,0.001708757751109565
40.53,0.005275744186049025
40.531,0.008430152664213162
40.532,0.010729888822852182
40.533,0.011906293624699575
40.534,0.011934319746250694
40.535,0.011038637988643692
40.536,0.009632428259963655
40.537,0.008206183059664513
40.538,0.007199091057671052
40.539,0.006890423269224764
40.54,0.007341273783258439
40.541,0.008400490206534654
40.542,0.009768279289420916
40.543,0.011093582085067716
40.544,0.0120725176901855
40.545,0.012517582499507674
40.546,0.01237958815361213
40.547,0.011721918506917277
40.548,0.010663305465233645
40.549,0.009315214712205018
40.55,0.007739842971653022
40.551,0.005944978144912916
40.552,0.003916282000470898
40.553,0.0016717080122461514
40.554,0.0006874049143945532
40.555,0.0029546591862196184
40.556,0.004842990015441313
40.556999999999995,0.006055192816440382
40.558,0.006382496652338908
40.559,0.005799636200957535
40.559999999999995,0.004521105232599249
40.561,0.0029912118492698716
40.562,0.001798517525456772
40.562999999999995,0.001528260453147165
40.564,0.002587618303679314
40.565,0.005051498922377561
40.565999999999995,0.008576464695334164
40.567,0.012416463237861244
40.568,0.015549275263934535
40.568999999999996,0.016893254120623678
40.57,0.015567862298493928
40.571,0.011136017898072828
40.571999999999996,0.003766104004794155
40.573,0.0057325096128580605
40.574,0.016017889267642072
40.574999999999996,0.025450924525713438
40.576,0.032409222759785576
40.577,0.035610722109088666
40.577999999999996,0.03437451793168728
40.579,0.028760521581120246
40.58,0.019558080616047954
40.580999999999996,0.008129290783977951
40.582,0.00385379817993884
40.583,0.014716177936433912
40.583999999999996,0.02306289112916677
40.585,0.027981065480115707
40.586,0.0291288166294845
40.586999999999996,0.02670972381495422
40.588,0.021359370876607716
40.589,0.013987346296260191
40.589999999999996,0.005619982034128098
40.591,0.0027231924001229774
40.592,0.010107339626556867
