RMS,MAV,SSI,IEMG,VAR,WL,WAMP
0.010815188844163675,0.008852909823930822,0.017545246460238362,1.3279364735896233,0.00011685333877860245,0.5075652036074647,72
0.011136603909699005,0.008981030698786713,0.018603591996228477,1.347154604818007,0.0001236742334239167,0.5414557478229401,72
0.012942364966620882,0.010465821505199046,0.025125721639382332,1.5698732257798569,0.00016747363224781916,0.658753040637451,70
0.020763305436579088,0.01715408912228372,0.06466722789790122,2.573113368342558,0.00043109596190951373,1.0497668682484582,76
0.022073438592321117,0.017825906031936706,0.07308550369334568,2.673885904790506,0.00048721970362066325,1.265018612755193,78
0.02465167193419359,0.019741305607239305,0.09115573937266619,2.9611958410858956,0.0006074401872087052,1.3063873215205921,76
0.03682471326110376,0.02913230537776677,0.20340892601437668,4.369845806665015,0.0013560419737821863,1.9834968612660466,72
0.030086327090458827,0.024329357483151934,0.1357780616691115,3.64940362247279,0.0009032250091941959,1.5188722637823782,76
0.02307039237346271,0.019007525027740092,0.07983645063982897,2.8511287541610137,0.0005308850176684268,1.3040664822101837,76
0.029743402513513234,0.025327416535393072,0.1327004989621298,3.7991124803089606,0.0008787326809186258,1.6640533781580888,81
0.028216869633941558,0.02449476937577148,0.11942875979082795,3.6742154063657217,0.0007955474521598832,1.5414041198422146,81
0.02245907768717533,0.016735047763658435,0.07566152558378653,2.510257164548765,0.0005042925116478573,1.1560175153386443,81
0.01920717283388238,0.01531451918915012,0.0553373232405944,2.297177878372518,0.0003689150468896358,1.0072846901523103,78
0.026527411076379858,0.021855851445281804,0.10555553076228612,3.2783777167922703,0.0007036562105265955,1.4528598871441591,68
0.019933945147841955,0.01529514144619526,0.05960432537357578,2.294271216929289,0.0003973396220538975,0.9559024998364452,74
0.019337285737176683,0.014947816400916747,0.05608959295218251,2.242172460137512,0.00037371017711253435,1.0244210557403681,85
0.023287023857512884,0.018310143719099444,0.08134282202105612,2.7465215578649165,0.0005422031563933171,1.1747751902751853,75
0.02689037604510161,0.02182050518193662,0.10846384857704619,3.273075777290493,0.0007227990703747281,1.5112553598434673,78
0.025067970383283723,0.019752187623587384,0.09426047087057848,2.9628281435381076,0.0006273163850195146,1.3510237531128189,77
0.02078920775285764,0.01659375395456758,0.06482867384872143,2.489063093185137,0.0004320638400824726,1.1135264904714846,72
0.016228474472190953,0.013179761395228383,0.03950450755418301,1.9769642092842574,0.0002632814842200244,0.7756142504100256,73
0.016784050995944745,0.012689674854347622,0.04225565517517106,1.9034512281521432,0.0002813822045536816,0.7113119350501851,81
0.017845259429751514,0.01443538883541526,0.04776799261727031,2.165308325312289,0.00031834218005359074,0.9257759403799495,77
0.023332105079302088,0.019435163430989447,0.08165806911473913,2.9152745146484174,0.0005441861419390339,1.26026584712774,71
0.020728730053944912,0.016850631138062237,0.06445203744739786,2.5275946707093357,0.00042962442261872976,1.0965523660770398,72
0.015704733200924102,0.012832973159611709,0.03699579673683117,1.9249459739417563,0.0002465538533223071,0.8449527664195563,71
0.016411204828959046,0.012848770979535545,0.04039914659070731,1.9273156469303319,0.00026858430969778824,0.8040642360278951,74
0.01657830998102706,0.013304440855101556,0.04122605427405323,1.9956661282652335,0.00027453855503405106,0.8371472621144788,67
0.01877526600706634,0.01567501170728748,0.05287659204541511,2.3512517560931223,0.00035233492677408797,0.9434669395022378,69
0.020517020189466502,0.017101326320219132,0.0631422176182464,2.56519894803287,0.0004195877624557744,1.1391213385992085,74
0.01917684814884334,0.014138327210984647,0.05516272573856943,2.120749081647697,0.0003674729530581146,0.910797421821782,71
0.014637368466984763,0.0119694898118672,0.03213788334574198,1.7954234717800799,0.00021409314610013237,0.6594947186229414,74
0.011934531634403583,0.009463509831810369,0.02136495679988698,1.4195264747715552,0.00014235388206951661,0.6175164536769104,76
0.01082851633270096,0.008580778550830382,0.017588514895135715,1.2871167826245573,0.00011697145341916196,0.559814017523168,79
0.017051065299559135,0.013603575282004924,0.043610824177474444,2.0405362923007386,0.00029060620853822196,0.9110187104267087,71
0.020274503455385295,0.01627565319269,0.06165832355436453,2.4413479789035,0.00041097038116482716,1.0573065969834636,75
0.017998198915805716,0.013935605942979374,0.0485902746319365,2.090340891446906,0.0003234483477734775,0.8854020435904606,75
0.012092544118676307,0.009852017713796768,0.021934443489319944,1.477802657069515,0.00014520876340218781,0.6344370938838924,69
0.012865843496954731,0.010475933311367142,0.024829489333219847,1.5713899967050713,0.00016552960111208454,0.5663811063478983,73
