RMS,MAV,SSI,IEMG,VAR,WL,WAMP
0.01951227424264818,0.016490362495979908,0.05710932691804673,2.4735543743969863,0.00037805642106304667,0.7336052597211365,73
0.013955107051252318,0.01139792995809167,0.029211751921786825,1.7096894937137506,0.00019455101263354436,0.5832408273885875,70
0.025007564888654646,0.01955205516024835,0.09380674524904091,2.932808274037253,0.0006250653858946342,0.8419194177073537,71
0.025040248688241864,0.020097529783870624,0.09405210815534974,3.0146294675805936,0.0006223975935248934,0.8011458678716974,67
0.024244939011895155,0.019258613480928694,0.08817256015357736,2.888792022139304,0.0005872827591304895,0.7905042628590525,79
0.031178796824122033,0.025145988006060622,0.1458176057099823,3.771898200909093,0.0009717708227118932,1.0501040392628287,78
0.03075859499413194,0.025226535061000012,0.14191367490195578,3.7839802591500016,0.0009450896902240493,1.0712559803893689,75
0.024909119592954887,0.02027049160820031,0.09306963583441935,3.0405737412300464,0.0006192510730538168,0.9208508169969055,74
0.015169533770723711,0.0123209096230564,0.03451721322316907,1.84813644345846,0.00022872590273447958,0.6964939145609443,72
0.01345851716457771,0.011426902761393774,0.027169752640384924,1.7140354142090661,0.00018102484369847405,0.606458266587925,73
0.014127115606417578,0.011865048288646162,0.02993630930356307,1.7797572432969244,0.00019951043765276697,0.6275042301320082,76
0.013324635114168315,0.010989557867567733,0.026631885138859092,1.64843368013516,0.0001772519256355987,0.5639992273110326,73
0.013585423246194153,0.010692961417490411,0.02768455871673487,1.6039442126235617,0.0001843016105137656,0.5311003414976255,74
0.011081753310704587,0.008197182892473301,0.018420788465896808,1.229577433870995,0.0001227257679489165,0.4006885355674402,71
0.012031646334759383,0.0089581963481972,0.021714077028709332,1.34372945222958,0.00014453827141071643,0.4387183290141754,69
0.01055861938800386,0.00867634212738189,0.016722666507109653,1.3014513191072834,0.0001109563257209365,0.4271105084155081,74
0.00959225638174597,0.007837895581979485,0.013801707373971944,1.1756843372969228,9.188474045091008e-05,0.39521607460352026,76
0.010356526042297845,0.00852700853520635,0.016088644749719022,1.2790512802809526,0.00010678885908139739,0.43813507126717355,75
0.010729358989029837,0.009085204041382662,0.017267871647321305,1.3627806062073993,0.00011511362862847178,0.4630396960868996,72
0.013813985319535338,0.009976745478324547,0.028623928561250678,1.4965118217486821,0.00019082320546505012,0.5097822018276229,72
0.011966957941654621,0.008353837811550881,0.02148121235659959,1.2530756717326321,0.00014304914777703214,0.4929848573870387,75
0.012133083770596336,0.009831707659534521,0.022081758267646228,1.4747561489301781,0.00014701622785306416,0.5132094752793405,72
0.013552512371774636,0.011116237568020236,0.027550588738065686,1.6674356352030355,0.0001830204780609511,0.5752026639713165,67
0.013456410971984111,0.010921986216291675,0.027161249437040156,1.6382979324437512,0.00018020871271194383,0.589098187994024,73
0.01206016923425538,0.010031580682915799,0.021817152293832,1.5047371024373697,0.00014431685032215944,0.48086997001139464,82
