RMS,MAV,SSI,IEMG,VAR
0.009440231400336401,0.007745853274410527,0.008911796889189737,0.7745853274410527,8.853858398632513e-05
0.01106906302836893,0.008955631293737814,0.012252415632600391,0.8955631293737814,0.0001223503375105793
0.011727249833812766,0.00937185856065983,0.013752838866466154,0.9371858560659829,0.00013603006469240704
0.011227003529583989,0.008714996599395878,0.012604560825329136,0.8714996599395878,0.0001259503651066696
0.010773733043031324,0.008206579262185652,0.011607332368250501,0.8206579262185653,0.00011585387775608951
0.010052959737081492,0.007638126326726168,0.010106199947538159,0.7638126326726168,9.73240500690063e-05
0.0116115181994961,0.008722989156061307,0.013482735489722916,0.8722989156061306,0.000131360148656618
0.014999397366541326,0.011345718557521735,0.022498192135940686,1.1345718557521736,0.0002242971497763933
0.01504919634226621,0.011400916520727668,0.022647831054807863,1.1400916520727669,0.00022457976152403644
0.01647513334961288,0.012887598626049768,0.027143001888752648,1.2887598626049768,0.0002711923370589972
0.016387539655842005,0.01269177636721118,0.02685514559717943,1.269177636721118,0.00026842851894421613
0.015301628601311481,0.011417627564456134,0.023413983785247353,1.1417627564456134,0.00023413208459142053
0.014835761317373746,0.011115193436965235,0.022009981386608323,1.1115193436965236,0.00022008052192091864
0.014816535249931439,0.011044392087549062,0.021952971681246086,1.1044392087549062,0.0002192421051759497
0.014611531277715873,0.01073262102783091,0.021349684627966926,1.073262102783091,0.000213478340572968
0.014428871672976025,0.010578991726579872,0.020819233775520998,1.0578991726579872,0.00020667194859795107
0.014631230347296239,0.010658798750510621,0.021407290147564245,1.065879875051062,0.0002140626133237178
0.011807159927065445,0.008971110544221594,0.013940902554330005,0.8971110544221594,0.0001368928121200289
0.012214218120745898,0.009447628761964174,0.01491871243011575,0.9447628761964174,0.0001438744691024367
0.010696929316991564,0.008473595034837019,0.01144242968127136,0.8473595034837019,0.0001137481323474353
0.010520974959349809,0.00818214186294844,0.01106909140952657,0.818214186294844,0.00011031159466887375
0.010707504547576978,0.008394059305800151,0.011465065363638166,0.8394059305800152,0.00011259477144081985
0.01083066485766376,0.008534374584375476,0.011730330125903276,0.8534374584375476,0.00011726342432085957
0.011572511986475504,0.00938080498303855,0.013392303367711923,0.938080498303855,0.00013318100608974005
0.011659528745812822,0.00948694805082196,0.013594461057443554,0.9486948050821961,0.0001354051008850759
0.012400045673822687,0.010222811886348139,0.015376113271288874,1.022281188634814,0.00015221967599197614
0.010959783598865831,0.009269739136827777,0.012011685653396845,0.9269739136827778,0.00011932152234473397
0.010768351435521042,0.008992270645161166,0.011595739263888807,0.8992270645161166,0.00011469204089721672
0.010288960450391063,0.008533841200957508,0.010586270714971147,0.8533841200957508,0.00010562777776197518
0.009757618306586276,0.007977441068884818,0.009521111501702765,0.7977441068884817,9.502331216606572e-05
0.01003644741510787,0.008382693001007083,0.010073027671622546,0.8382693001007083,0.00010064849770935312
0.009909511730038895,0.00825558203407637,0.009819842272777846,0.8255582034076369,9.818037285526284e-05
0.009608152712526415,0.007811605244666214,0.009231659854722869,0.7811605244666213,9.097423823817767e-05
0.008785669660084396,0.007065264030731525,0.007718799137612748,0.7065264030731525,7.69130448365927e-05
0.009578528509891772,0.007809433933842961,0.00917482084148095,0.7809433933842961,9.16260344697409e-05
0.009195316447638055,0.00755190467641045,0.008455384457220296,0.755190467641045,8.36603784101377e-05
0.009239330315112468,0.007603328433160862,0.008536522467175626,0.7603328433160862,8.527360740352819e-05
0.009532896749478907,0.007794504449277535,0.00908761204362255,0.7794504449277535,9.035658553059813e-05
0.010056054088694649,0.008362146572930705,0.010112422383475237,0.8362146572930705,0.00010111466052361316
0.010908882984064363,0.00923620065223393,0.0119003727960009,0.923620065223393,0.00011848435821876411
0.010935022102132758,0.009233203490529633,0.011957470837413192,0.9233203490529633,0.00011924461860609778
0.011817873190997516,0.010053187372128894,0.013966212675849783,1.0053187372128893,0.00013850144974422634
0.01178660093451079,0.009900612614705545,0.013892396158941063,0.9900612614705545,0.0001382589428759153
0.012003980054609379,0.010273737489533096,0.014409553715145977,1.0273737489533097,0.00014408779333766855
0.01155000657888832,0.009863218776705878,0.01334026519723635,0.9863218776705879,0.00013283954182153465
0.010989873029867777,0.009277660577645317,0.012077730921261517,0.9277660577645317,0.00012075013419853918
0.010618949579218008,0.008862369186970075,0.011276209016597429,0.8862369186970075,0.00011231262789581712
