Czas,AbsSum,Sum
249.863,0.04823341086970017,0.04823341086970017
249.864,0.03427678071936946,0.03427678071936946
249.865,0.012457976845463304,0.012457976845463304
249.866,0.013003518622350814,-0.013003518622350814
249.86700000000002,0.03725356049842129,-0.03725356049842129
249.86800000000002,0.05587809635324181,-0.05587809635324181
249.869,0.06579887789104488,-0.06579887789104488
249.87,0.06579139418002894,-0.06579139418002894
249.871,0.05654067138273448,-0.05654067138273448
249.872,0.040275459461862735,-0.040275459461862735
249.87300000000002,0.020121192934910326,-0.020121192934910326
249.87400000000002,0.0006375287013198039,0.0006375287013198039
249.875,0.019200744383757816,0.019200744383757816
249.876,0.03367259415843655,0.03367259415843655
249.877,0.043204412942154005,0.043204412942154005
249.87800000000001,0.04788722090918059,0.04788722090918059
249.87900000000002,0.04847507982293513,0.04847507982293513
249.88000000000002,0.04604338596481167,0.04604338596481167
249.881,0.041676515679333954,0.041676515679333954
249.882,0.03624754173137765,0.03624754173137765
249.883,0.030313463577066442,0.030313463577066442
249.88400000000001,0.024115691596545818,0.024115691596545818
249.88500000000002,0.017655214469062486,0.017655214469062486
249.88600000000002,0.010806150227703966,0.010806150227703966
249.887,0.003436186946609922,0.003436186946609922
249.888,0.004488474338663832,-0.004488474338663832
249.889,0.012827871320496138,-0.012827871320496138
249.89000000000001,0.021231845157642374,-0.021231845157642374
249.89100000000002,0.02914858287515789,-0.02914858287515789
249.892,0.03588075416463834,-0.03588075416463834
249.893,0.040685422759459945,-0.040685422759459945
249.894,0.04290443968428046,-0.04290443968428046
249.895,0.042101969978402536,-0.042101969978402536
249.89600000000002,0.03817922027011498,-0.03817922027011498
249.89700000000002,0.03143703628847985,-0.03143703628847985
249.898,0.022566270446916385,-0.022566270446916385
249.899,0.012561868527339853,-0.012561868527339853
249.9,0.002574884204738348,-0.002574884204738348
249.901,0.006268569175267972,0.006268569175267972
249.90200000000002,0.01304556249531963,0.01304556249531963
249.90300000000002,0.017178544115838915,0.017178544115838915
249.904,0.01851843737152249,0.01851843737152249
249.905,0.01735905876982814,0.01735905876982814
249.906,0.01438529390179107,0.01438529390179107
249.907,0.010565085456233319,0.010565085456233319
249.90800000000002,0.006998469810058503,0.006998469810058503
249.90900000000002,0.004738206777328665,0.004738206777328665
249.91,0.0045993864932302,0.0045993864932302
249.911,0.006981671275924913,0.006981671275924913
249.912,0.011736179529004898,0.011736179529004898
249.913,0.01811466413460789,0.01811466413460789
249.91400000000002,0.024835175076980694,0.024835175076980694
249.91500000000002,0.03028098425562486,0.03028098425562486
249.916,0.03281817122207064,0.03281817122207064
249.917,0.03117847889666938,0.03117847889666938
249.918,0.024820076420493557,0.024820076420493557
249.919,0.01416390406887911,0.01416390406887911
249.92000000000002,0.0006180353192397187,0.0006180353192397187
249.92100000000002,0.013650972819031248,-0.013650972819031248
249.922,0.026171768252442315,-0.026171768252442315
249.923,0.0347468571350025,-0.0347468571350025
249.924,0.03800491936515942,-0.03800491936515942
249.925,0.03576560805156699,-0.03576560805156699
249.92600000000002,0.029096135239275595,-0.029096135239275595
249.92700000000002,0.020022482913325347,-0.020022482913325347
249.928,0.010961624857857209,-0.010961624857857209
249.929,0.004032266483883357,-0.004032266483883357
249.93,0.0004489270267374732,-0.0004489270267374732
249.931,0.00018849051546150907,-0.00018849051546150907
249.93200000000002,0.002040385222304501,-0.002040385222304501
249.93300000000002,0.0040333631968769434,-0.0040333631968769434
249.934,0.004110667534468311,-0.004110667534468311
249.935,0.0008416428437796122,-0.0008416428437796122
249.936,0.0060586739296836795,0.0060586739296836795
249.937,0.015571664226896587,0.015571664226896587
249.93800000000002,0.02563207366091612,0.02563207366091612
249.93900000000002,0.0337168111908204,0.0337168111908204
249.94,0.03757324605261935,0.03757324605261935
249.941,0.03585036697761002,0.03585036697761002
249.942,0.028433428924822986,0.028433428924822986
249.943,0.016389362066736385,0.016389362066736385
249.94400000000002,0.0015688536671262508,0.0015688536671262508
249.94500000000002,0.013968362909969188,-0.013968362909969188
249.946,0.02848066217782436,-0.02848066217782436
249.947,0.040827666061989974,-0.040827666061989974
249.948,0.05041809691885529,-0.05041809691885529
249.949,0.05687549561730781,-0.05687549561730781
249.95000000000002,0.05960365790382332,-0.05960365790382332
249.95100000000002,0.05749446052630511,-0.05749446052630511
249.952,0.0489841387615569,-0.0489841387615569
249.953,0.032535764759751076,-0.032535764759751076
249.954,0.007447075447876881,-0.007447075447876881
249.955,0.025281712981240115,0.025281712981240115
249.95600000000002,0.06237060516030492,0.06237060516030492
249.95700000000002,0.0982870938310524,0.0982870938310524
249.958,0.1260322344122613,0.1260322344122613
249.959,0.13859933563001348,0.13859933563001348
249.96,0.1307737859800108,0.1307737859800108
249.961,0.10077715267066274,0.10077715267066274
249.96200000000002,0.05123813032256125,0.05123813032256125
249.96300000000002,0.010881642186895631,-0.010881642186895631
249.964,0.07550036701705864,-0.07550036701705864
249.965,0.13152891771687816,-0.13152891771687816
249.966,0.16936208665254307,-0.16936208665254307
249.967,0.18308523304818491,-0.18308523304818491
249.96800000000002,0.17178559402231108,-0.17178559402231108
249.96900000000002,0.13959587154363326,-0.13959587154363326
249.97,0.09445503250844312,-0.09445503250844312
249.971,0.0459405780810601,-0.0459405780810601
249.972,0.002794253056834503,-0.002794253056834503
249.973,0.02915465629215292,0.02915465629215292
249.97400000000002,0.048094473455803935,0.048094473455803935
249.97500000000002,0.05609362611083854,0.05609362611083854
249.976,0.0578306725477895,0.0578306725477895
249.977,0.05864273791205048,0.05864273791205048
249.978,0.06253740116354252,0.06253740116354252
249.979,0.07080174016182905,0.07080174016182905
249.98000000000002,0.08163207653654682,0.08163207653654682
249.98100000000002,0.09086872178929489,0.09086872178929489
249.982,0.09356167157961161,0.09356167157961161
249.983,0.08583019442449434,0.08583019442449434
249.984,0.06639379344121456,0.06639379344121456
249.985,0.03726805165437817,0.03726805165437817
249.98600000000002,0.0033954025889585027,0.0033954025889585027
249.98700000000002,0.02867372441991827,-0.02867372441991827
249.988,0.052631454790070906,-0.052631454790070906
249.989,0.06421286183950076,-0.06421286183950076
249.99,0.062388087619637746,-0.062388087619637746
249.991,0.049587444889945625,-0.049587444889945625
249.99200000000002,0.030908058250143713,-0.030908058250143713
249.99300000000002,0.012565755259969872,-0.012565755259969872
249.994,7.944856027411806e-05,-7.944856027411806e-05
249.995,0.0032599332119532896,0.0032599332119532896
249.996,0.0028077545972015816,-0.0028077545972015816
249.997,0.015640395851021338,-0.015640395851021338
249.99800000000002,0.030664382148153636,-0.030664382148153636
249.99900000000002,0.04284840481002406,-0.04284840481002406
250.0,0.04820865105586448,-0.04820865105586448
250.001,0.04489398434180049,-0.04489398434180049
250.002,0.033557451241698816,-0.033557451241698816
250.00300000000001,0.016958330074479118,-0.016958330074479118
250.00400000000002,0.0010223052065155714,0.0010223052065155714
250.00500000000002,0.01660443304262633,0.01660443304262633
250.006,0.02717730434155406,0.02717730434155406
250.007,0.0319006038840656,0.0319006038840656
250.008,0.031697739374450376,0.031697739374450376
250.00900000000001,0.028702257496891505,0.028702257496891505
250.01000000000002,0.025384566575991724,0.025384566575991724
250.01100000000002,0.02366716181324304,0.02366716181324304
250.012,0.024313684264196056,0.024313684264196056
250.013,0.02676603337284091,0.02676603337284091
250.014,0.02944664832802187,0.02944664832802187
250.01500000000001,0.030393238881893152,0.030393238881893152
250.01600000000002,0.02799715185078725,0.02799715185078725
250.017,0.02159980224457615,0.02159980224457615
250.018,0.011762730438488602,0.011762730438488602
250.019,0.0001403528070030753,0.0001403528070030753
250.02,0.010988955942641848,-0.010988955942641848
250.02100000000002,0.019377722402397483,-0.019377722402397483
250.02200000000002,0.02344845762060854,-0.02344845762060854
250.023,0.022731931346049873,-0.022731931346049873
250.024,0.01798812734869785,-0.01798812734869785
250.025,0.01098904707047838,-0.01098904707047838
250.026,0.004035852987585358,-0.004035852987585358
250.02700000000002,0.0006513609689111918,0.0006513609689111918
250.02800000000002,0.0015089867575094876,0.0015089867575094876
250.029,0.0019723824853597623,-0.0019723824853597623
250.03,0.009118276206739733,-0.009118276206739733
250.031,0.018229820458882065,-0.018229820458882065
250.032,0.02698543938946268,-0.02698543938946268
250.03300000000002,0.03298574741117381,-0.03298574741117381
250.03400000000002,0.03431549825456738,-0.03431549825456738
250.035,0.029997322216813536,-0.029997322216813536
250.036,0.02023843517312105,-0.02023843517312105
250.037,0.006417202698912242,-0.006417202698912242
250.038,0.009187623625368749,0.009187623625368749
250.03900000000002,0.023866598264992402,0.023866598264992402
250.04000000000002,0.035045550445885865,0.035045550445885865
250.041,0.040822029143618294,0.040822029143618294
250.042,0.04035085851052867,0.04035085851052867
250.043,0.033990479363600376,0.033990479363600376
250.044,0.023177558786888205,0.023177558786888205
250.04500000000002,0.010063456087261351,0.010063456087261351
250.04600000000002,0.0029941504455622725,-0.0029941504455622725
250.047,0.013954466805566631,-0.013954466805566631
250.048,0.02149939405303063,-0.02149939405303063
250.049,0.025224160381181842,-0.025224160381181842
250.05,0.02557727220549201,-0.02557727220549201
250.05100000000002,0.023586507068228645,-0.023586507068228645
250.05200000000002,0.020467954080914213,-0.020467954080914213
250.053,0.017244526682907435,-0.017244526682907435
250.054,0.014489427356624418,-0.014489427356624418
250.055,0.012262304716343028,-0.012262304716343028
250.056,0.010237282204716307,-0.010237282204716307
250.05700000000002,0.007955993393605356,-0.007955993393605356
250.05800000000002,0.0050980708433634786,-0.0050980708433634786
250.059,0.001660507257667408,-0.001660507257667408
250.06,0.002023621082288358,0.002023621082288358
250.061,0.005431406382289297,0.005431406382289297
250.062,0.008098237936526864,0.008098237936526864
250.06300000000002,0.009860349763024797,0.009860349763024797
250.06400000000002,0.01098069964081735,0.01098069964081735
250.065,0.012087385586299104,0.012087385586299104
250.066,0.01392499218454645,0.01392499218454645
250.067,0.016996143812877805,0.016996143812877805
250.068,0.021224425167613373,0.021224425167613373
250.06900000000002,0.025778810372719438,0.025778810372719438
250.07000000000002,0.029157012100438532,0.029157012100438532
250.071,0.029542232204908182,0.029542232204908182
250.072,0.025351305182755055,0.025351305182755055
250.073,0.01581524254866657,0.01581524254866657
250.074,0.0014038849164632857,0.0014038849164632857
250.07500000000002,0.016061999278087477,-0.016061999278087477
250.07600000000002,0.03368212310336539,-0.03368212310336539
250.077,0.0480881471385813,-0.0480881471385813
250.078,0.056244549576294406,-0.056244549576294406
250.079,0.05622293551260801,-0.05622293551260801
250.08,0.047732313226409355,-0.047732313226409355
250.08100000000002,0.03225190748060739,-0.03225190748060739
250.08200000000002,0.012723526121599306,-0.012723526121599306
250.083,0.007116466684993461,0.007116466684993461
250.084,0.023587327409120007,0.023587327409120007
250.085,0.033873628627226926,0.033873628627226926
250.086,0.036592630253553034,0.036592630253553034
250.08700000000002,0.03199416302705446,0.03199416302705446
250.08800000000002,0.021774292479190206,0.021774292479190206
250.089,0.00858644927696671,0.00858644927696671
250.09,0.0045979485224907825,-0.0045979485224907825
250.091,0.015109939795481921,-0.015109939795481921
250.092,0.021047689845629734,-0.021047689845629734
250.09300000000002,0.021514265119990657,-0.021514265119990657
250.09400000000002,0.016630487662007774,-0.016630487662007774
250.095,0.00738042343221332,-0.00738042343221332
250.096,0.004630198479019742,0.004630198479019742
250.097,0.01743357239959056,0.01743357239959056
250.098,0.02894146309687,0.02894146309687
250.09900000000002,0.03716854526474886,0.03716854526474886
250.10000000000002,0.04045676531296958,0.04045676531296958
250.101,0.03771425839227167,0.03771425839227167
250.102,0.028654087846401527,0.028654087846401527
250.103,0.013981724006745813,0.013981724006745813
250.104,0.004544484174948914,-0.004544484174948914
250.10500000000002,0.024251764265570207,-0.024251764265570207
250.10600000000002,0.04192357303338344,-0.04192357303338344
250.107,0.05437008013946119,-0.05437008013946119
250.108,0.05909379423367349,-0.05909379423367349
250.109,0.05489273652504456,-0.05489273652504456
250.11,0.04223260116707707,-0.04223260116707707
250.11100000000002,0.02326054513341069,-0.02326054513341069
250.11200000000002,0.0014197122111536903,-0.0014197122111536903
250.113,0.01926776046035134,0.01926776046035134
250.114,0.035083207103839505,0.035083207103839505
250.115,0.043436991472343915,0.043436991472343915
250.116,0.043420556000023924,0.043420556000023924
250.11700000000002,0.03593771487134294,0.03593771487134294
250.11800000000002,0.02338240833455538,0.02338240833455538
250.119,0.008956512443286858,0.008956512443286858
250.12,0.0041781982680367214,-0.0041781982680367214
250.121,0.013675759226521781,-0.013675759226521781
250.122,0.01849718437040409,-0.01849718437040409
250.12300000000002,0.018993148052895443,-0.018993148052895443
250.12400000000002,0.016577972249240597,-0.016577972249240597
250.125,0.013116294074656197,-0.013116294074656197
250.126,0.010226420582911185,-0.010226420582911185
250.127,0.008723424698437426,-0.008723424698437426
250.12800000000001,0.008375500932412176,-0.008375500932412176
250.12900000000002,0.008044965384779987,-0.008044965384779987
250.13000000000002,0.006162395385622682,-0.006162395385622682
250.131,0.0013765637368644472,-0.0013765637368644472
