Czas,AbsSum,Sum
196.814,0.06974030840345513,-0.06974030840345513
196.815,0.08332715044102768,-0.08332715044102768
196.816,0.10068046491133975,-0.10068046491133975
196.817,0.11784533185623369,-0.11784533185623369
196.818,0.13079180670992674,-0.13079180670992674
196.819,0.13653177460669763,-0.13653177460669763
196.82,0.13391834982566642,-0.13391834982566642
196.821,0.12389222798878397,-0.12389222798878397
196.822,0.10911912604252205,-0.10911912604252205
196.823,0.09315488106571967,-0.09315488106571967
196.824,0.07941608108761056,-0.07941608108761056
196.825,0.07027957909864302,-0.07027957909864302
196.826,0.06657301934335502,-0.06657301934335502
196.827,0.06757607004926014,-0.06757607004926014
196.828,0.07148014695442195,-0.07148014695442195
196.829,0.07611216688014966,-0.07611216688014966
196.83,0.07966113727711632,-0.07966113727711632
196.831,0.08117251374132661,-0.08117251374132661
196.832,0.08067852116939056,-0.08067852116939056
196.833,0.07897151026408655,-0.07897151026408655
196.834,0.07715062354301105,-0.07715062354301105
196.835,0.07613726296407275,-0.07613726296407275
196.836,0.07634335497020783,-0.07634335497020783
196.837,0.07759844761713619,-0.07759844761713619
196.838,0.07933111163586348,-0.07933111163586348
196.839,0.0809007117804944,-0.0809007117804944
196.84,0.08192431740418094,-0.08192431740418094
196.841,0.08245704565125622,-0.08245704565125622
196.842,0.0829536315785907,-0.0829536315785907
196.843,0.08403454744696137,-0.08403454744696137
196.844,0.0861627186004108,-0.0861627186004108
196.845,0.08937425518037467,-0.08937425518037467
196.846,0.09318467777070905,-0.09318467777070905
196.847,0.09672040023378792,-0.09672040023378792
196.848,0.09903262355919251,-0.09903262355919251
196.849,0.09947406256668256,-0.09947406256668256
196.85,0.09798848063565113,-0.09798848063565113
196.851,0.09519126401596767,-0.09519126401596767
196.852,0.09219600966700225,-0.09219600966700225
196.853,0.09023846511853773,-0.09023846511853773
196.854,0.09022864008077791,-0.09022864008077791
196.855,0.09239416178960225,-0.09239416178960225
196.856,0.09615017553212568,-0.09615017553212568
196.857,0.10025280773367817,-0.10025280773367817
196.858,0.10319263836410586,-0.10319263836410586
196.859,0.10369822414633334,-0.10369822414633334
196.86,0.10117872257608085,-0.10117872257608085
196.861,0.09595376691583846,-0.09595376691583846
196.862,0.08919088778703432,-0.08919088778703432
196.863,0.08257004452876104,-0.08257004452876104
196.864,0.07778607475475574,-0.07778607475475574
196.865,0.07605152278193716,-0.07605152278193716
196.866,0.0777575651327761,-0.0777575651327761
