Czas,AbsSum,Sum
101.024,0.052953066990415465,-0.052953066990415465
101.025,0.05907837930766746,-0.05907837930766746
101.026,0.06386117099319022,-0.06386117099319022
101.027,0.06432408950650903,-0.06432408950650903
101.028,0.060250560636677775,-0.060250560636677775
101.029,0.05439359112076525,-0.05439359112076525
101.03,0.05152643186958683,-0.05152643186958683
101.031,0.05663896585831396,-0.05663896585831396
101.032,0.07290744512530734,-0.07290744512530734
101.033,0.10016912264197309,-0.10016912264197309
101.034,0.1344754699714541,-0.1344754699714541
101.035,0.16893118593722944,-0.16893118593722944
101.036,0.1955805819068891,-0.1955805819068891
101.037,0.20773697234795407,-0.20773697234795407
101.038,0.20199453893062846,-0.20199453893062846
101.039,0.1792698985921406,-0.1792698985921406
101.04,0.14455123709358164,-0.14455123709358164
101.041,0.10546612532098543,-0.10546612532098543
101.042,0.07016053760662122,-0.07016053760662122
101.043,0.045179355269653665,-0.045179355269653665
101.044,0.03399122366445617,-0.03399122366445617
101.045,0.03653729160309971,-0.03653729160309971
101.046,0.04981044290457548,-0.04981044290457548
101.047,0.06913037813663259,-0.06913037813663259
101.048,0.08959229416117198,-0.08959229416117198
101.049,0.10719031276560254,-0.10719031276560254
101.05,0.11932468510298466,-0.11932468510298466
101.051,0.1246973228244147,-0.1246973228244147
101.052,0.12285697318473021,-0.12285697318473021
101.053,0.11376879261418282,-0.11376879261418282
101.054,0.09771219559176014,-0.09771219559176014
101.055,0.07559387950002994,-0.07559387950002994
101.056,0.04950065175941343,-0.04950065175941343
101.057,0.02313032036074758,-0.02313032036074758
101.058,0.0017192034971394987,-0.0017192034971394987
101.059,0.008747016778567707,0.008747016778567707
101.06,0.002955933307297931,0.002955933307297931
101.061,0.02206455971135446,-0.02206455971135446
101.062,0.06560815177032531,-0.06560815177032531
101.063,0.12282653385757225,-0.12282653385757225
101.064,0.18543662609222344,-0.18543662609222344
101.065,0.24350303108335458,-0.24350303108335458
101.066,0.28780728532813427,-0.28780728532813427
101.067,0.3120730182700846,-0.3120730182700846
101.068,0.31432637301168564,-0.31432637301168564
101.069,0.29694492782260684,-0.29694492782260684
101.07,0.2653967283214491,-0.2653967283214491
101.071,0.2261342687225526,-0.2261342687225526
101.072,0.1844141649241683,-0.1844141649241683
101.073,0.1428420848538683,-0.1428420848538683
101.074,0.10117431581530467,-0.10117431581530467
101.075,0.05743321955771641,-0.05743321955771641
101.076,0.009885309786367036,-0.009885309786367036
101.077,0.04092205998023846,0.04092205998023846
101.078,0.0909284538600994,0.0909284538600994
101.079,0.13272854648991572,0.13272854648991572
101.08,0.15723195557820957,0.15723195557820957
101.081,0.1563431066000025,0.1563431066000025
101.082,0.12577537467361388,0.12577537467361388
101.083,0.06700602690415303,0.06700602690415303
101.084,0.012373472579359168,-0.012373472579359168
101.085,0.1001331292532821,-0.1001331292532821
101.086,0.18230927872527114,-0.18230927872527114
101.087,0.2466492782770301,-0.2466492782770301
101.088,0.285516952880316,-0.285516952880316
101.089,0.29736281498251993,-0.29736281498251993
101.09,0.28635502346733044,-0.28635502346733044
101.091,0.2603924143634291,-0.2603924143634291
101.092,0.22825633680390778,-0.22825633680390778
101.093,0.19691357566861545,-0.19691357566861545
101.094,0.16987137155889975,-0.16987137155889975
101.095,0.14705505723351886,-0.14705505723351886
101.096,0.12609326012315658,-0.12609326012315658
101.097,0.10437448053707377,-0.10437448053707377
101.098,0.08097526970566282,-0.08097526970566282
101.099,0.057649004473256604,-0.057649004473256604
101.1,0.038466616041987645,-0.038466616041987645
101.101,0.028258992725333387,-0.028258992725333387
101.102,0.03050820852645575,-0.03050820852645575
101.103,0.04557705859980676,-0.04557705859980676
101.104,0.07005623234271285,-0.07005623234271285
101.105,0.09758327906102249,-0.09758327906102249
101.106,0.12090698158411306,-0.12090698158411306
101.107,0.134457645632306,-0.134457645632306
101.108,0.13644022597056915,-0.13644022597056915
101.109,0.12959713822397012,-0.12959713822397012
101.11,0.12025519843701049,-0.12025519843701049
101.111,0.11591082138753384,-0.11591082138753384
101.112,0.12218316911570537,-0.12218316911570537
101.113,0.14025628422747494,-0.14025628422747494
101.114,0.1658170907252038,-0.1658170907252038
101.115,0.1900018253536946,-0.1900018253536946
101.116,0.20215552050629992,-0.20215552050629992
101.117,0.19353787059080485,-0.19353787059080485
101.118,0.16071884554026905,-0.16071884554026905
101.119,0.10744883449324616,-0.10744883449324616
101.12,0.04426015062294686,-0.04426015062294686
101.121,0.014194815568471242,0.014194815568471242
101.122,0.05329383523625686,0.05329383523625686
101.123,0.06278458814931098,0.06278458814931098
101.124,0.03992142927954401,0.03992142927954401
101.125,0.009619876681263184,-0.009619876681263184
101.126,0.07335254713734973,-0.07335254713734973
101.127,0.13560125907119203,-0.13560125907119203
101.128,0.18198289391954203,-0.18198289391954203
101.129,0.20333937597375473,-0.20333937597375473
101.13,0.19793026082205578,-0.19793026082205578
101.131,0.17129059080180642,-0.17129059080180642
101.132,0.1339308692545893,-0.1339308692545893
101.133,0.09773741060688024,-0.09773741060688024
101.134,0.0722986409885451,-0.0722986409885451
101.135,0.06232711426611093,-0.06232711426611093
101.136,0.06690756784542207,-0.06690756784542207
101.137,0.08064679261931285,-0.08064679261931285
101.138,0.09616515178386764,-0.09616515178386764
101.139,0.10696713383107681,-0.10696713383107681
101.14,0.10968164001117964,-0.10968164001117964
101.141,0.1049636831581956,-0.1049636831581956
101.142,0.0968694228594239,-0.0968694228594239
101.143,0.09105947763255784,-0.09105947763255784
101.144,0.09256020290165823,-0.09256020290165823
101.145,0.10390103110644044,-0.10390103110644044
101.146,0.12424028922796992,-0.12424028922796992
101.147,0.14969000089533102,-0.14969000089533102
101.148,0.1746127348821025,-0.1746127348821025
101.149,0.19335105406875386,-0.19335105406875386
101.15,0.2017639055260455,-0.2017639055260455
101.151,0.19809348528919912,-0.19809348528919912
101.152,0.18299113830590774,-0.18299113830590774
101.153,0.15886026674151288,-0.15886026674151288
101.154,0.12889889297622792,-0.12889889297622792
101.155,0.09626752717695364,-0.09626752717695364
101.156,0.06367110413361787,-0.06367110413361787
101.157,0.033401492625131035,-0.033401492625131035
101.158,0.007652117469475139,-0.007652117469475139
101.159,0.01120880010653913,0.01120880010653913
101.16,0.020684458945369633,0.020684458945369633
101.161,0.01861816121199733,0.01861816121199733
101.162,0.003954203238981213,0.003954203238981213
101.163,0.02252422941631349,-0.02252422941631349
101.164,0.05784580167597908,-0.05784580167597908
101.165,0.09714274027674785,-0.09714274027674785
101.166,0.13459941678548015,-0.13459941678548015
101.167,0.16480852994113704,-0.16480852994113704
101.168,0.18410150147757987,-0.18410150147757987
101.169,0.19139666129605137,-0.19139666129605137
101.17,0.18826348270315563,-0.18826348270315563
101.171,0.17817856220438533,-0.17817856220438533
101.172,0.16524332714925616,-0.16524332714925616
101.173,0.15282943089415313,-0.15282943089415313
101.174,0.14263709622245369,-0.14263709622245369
101.175,0.1344847728378875,-0.1344847728378875
101.176,0.1268596348177583,-0.1268596348177583
101.177,0.11796112004466319,-0.11796112004466319
101.178,0.10678190738957316,-0.10678190738957316
101.179,0.0937677690978912,-0.0937677690978912
101.18,0.08078139763036263,-0.08078139763036263
101.181,0.07039191267695133,-0.07039191267695133
101.182,0.06480061356491251,-0.06480061356491251
101.183,0.0648749349407024,-0.0648749349407024
101.184,0.06972647148856748,-0.06972647148856748
101.185,0.07704496056613008,-0.07704496056613008
101.186,0.08407602700584249,-0.08407602700584249
101.187,0.08883908797281204,-0.08883908797281204
101.188,0.091048265560572,-0.091048265560572
101.189,0.09228938848121992,-0.09228938848121992
101.19,0.0952969303775748,-0.0952969303775748
101.191,0.10255825539075125,-0.10255825539075125
101.192,0.11479542511726759,-0.11479542511726759
101.193,0.12999731896763378,-0.12999731896763378
101.194,0.1435279906227026,-0.1435279906227026
101.195,0.14945528709939793,-0.14945528709939793
101.196,0.14275790734165406,-0.14275790734165406
101.197,0.12166257194798669,-0.12166257194798669
101.198,0.08920356909841987,-0.08920356909841987
101.199,0.05327090075102048,-0.05327090075102048
101.2,0.024886515480083027,-0.024886515480083027
101.201,0.015070741698457013,-0.015070741698457013
101.202,0.03121553544970357,-0.03121553544970357
101.203,0.07415880629314497,-0.07415880629314497
101.204,0.13703224576002704,-0.13703224576002704
101.205,0.2064470278423588,-0.2064470278423588
101.206,0.2658394986883863,-0.2658394986883863
101.207,0.3000661311758186,-0.3000661311758186
101.208,0.2998667328557887,-0.2998667328557887
101.209,0.2647811209206081,-0.2647811209206081
101.21,0.20353807815609937,-0.20353807815609937
101.211,0.131708489687425,-0.131708489687425
101.212,0.06727988379938499,-0.06727988379938499
101.213,0.025482398003022433,-0.025482398003022433
101.214,0.014450640881291221,-0.014450640881291221
101.215,0.033052811204230204,-0.033052811204230204
101.216,0.07153686831835993,-0.07153686831835993
101.217,0.11475530936552092,-0.11475530936552092
101.218,0.14692531737721715,-0.14692531737721715
101.219,0.15642060371316135,-0.15642060371316135
101.22,0.13911969353329723,-0.13911969353329723
101.221,0.09933382420503656,-0.09933382420503656
101.222,0.04813266097099733,-0.04813266097099733
101.223,0.000289247061376674,0.000289247061376674
101.224,0.03297704480657626,0.03297704480657626
101.225,0.04191835952349687,0.04191835952349687
101.226,0.0259831596970308,0.0259831596970308
101.227,0.009369506586514365,-0.009369506586514365
101.228,0.05434245214921085,-0.05434245214921085
101.229,0.09812545720273957,-0.09812545720273957
101.23,0.13213419041145447,-0.13213419041145447
101.231,0.15212930006906167,-0.15212930006906167
101.232,0.1586445482888792,-0.1586445482888792
101.233,0.15577344216118194,-0.15577344216118194
101.234,0.14892104114550375,-0.14892104114550375
101.235,0.1424345460811236,-0.1424345460811236
101.236,0.1379928495494983,-0.1379928495494983
101.237,0.1342941182562849,-0.1342941182562849
101.238,0.12806915421751708,-0.12806915421751708
101.239,0.11595574657160945,-0.11595574657160945
101.24,0.09646771491112471,-0.09646771491112471
101.241,0.07127849864962177,-0.07127849864962177
101.242,0.045304589074964374,-0.045304589074964374
101.243,0.025514014057132273,-0.025514014057132273
101.244,0.018839646618305506,-0.018839646618305506
101.245,0.029889491461440154,-0.029889491461440154
101.246,0.059215966855398205,-0.059215966855398205
101.247,0.10272047099681214,-0.10272047099681214
101.248,0.15240137559063804,-0.15240137559063804
101.249,0.1982321786957041,-0.1982321786957041
101.25,0.23062002478222388,-0.23062002478222388
101.251,0.24274397093420907,-0.24274397093420907
101.252,0.2321407551771092,-0.2321407551771092
101.253,0.2011547799402692,-0.2011547799402692
101.254,0.15620733128800568,-0.15620733128800568
101.255,0.10615869199480688,-0.10615869199480688
101.256,0.06024561050901567,-0.06024561050901567
101.257,0.026130143723881116,-0.026130143723881116
101.258,0.008501297271718555,-0.008501297271718555
101.259,0.008477278523874032,-0.008477278523874032
101.26,0.023832321437261994,-0.023832321437261994
101.261,0.04988161251118295,-0.04988161251118295
101.262,0.08074132483384389,-0.08074132483384389
101.263,0.11064900106903341,-0.11064900106903341
101.264,0.13506874711902206,-0.13506874711902206
101.265,0.15138944695371392,-0.15138944695371392
101.266,0.1591258095378001,-0.1591258095378001
101.267,0.15963238237073762,-0.15963238237073762
101.268,0.15542914161243393,-0.15542914161243393
101.269,0.14930773890887894,-0.14930773890887894
101.27,0.14343290921233343,-0.14343290921233343
101.271,0.1386636841864377,-0.1386636841864377
101.272,0.1342832519415087,-0.1342832519415087
101.273,0.12824032004230468,-0.12824032004230468
101.274,0.11787811557456329,-0.11787811557456329
101.275,0.10098594779753833,-0.10098594779753833
101.276,0.07689156821964438,-0.07689156821964438
101.277,0.04726093496530903,-0.04726093496530903
101.278,0.016312709565367123,-0.016312709565367123
101.279,0.00971071372620158,0.00971071372620158
101.28,0.02377492615011234,0.02377492615011234
101.281,0.019737879707668604,0.019737879707668604
101.282,0.005920040467142118,-0.005920040467142118
101.283,0.052780059922866385,-0.052780059922866385
101.284,0.11596954309489649,-0.11596954309489649
101.285,0.18664914579718817,-0.18664914579718817
101.286,0.2534589780035398,-0.2534589780035398
101.287,0.3046404675454626,-0.3046404675454626
101.288,0.3303815932057008,-0.3303815932057008
101.289,0.32487686977505714,-0.32487686977505714
101.29,0.28765832015521464,-0.28765832015521464
101.291,0.22391510172821627,-0.22391510172821627
101.292,0.14373118984533573,-0.14373118984533573
101.293,0.060381196998182785,-0.060381196998182785
101.294,0.012007180922460226,0.012007180922460226
101.295,0.061012127732841925,0.061012127732841925
101.296,0.07825224298169342,0.07825224298169342
101.297,0.06108038336870991,0.06108038336870991
101.298,0.013305379415014418,0.013305379415014418
101.299,0.05525494721064517,-0.05525494721064517
101.3,0.13040547030250382,-0.13040547030250382
101.301,0.19619109238604115,-0.19619109238604115
101.302,0.23807814805444594,-0.23807814805444594
101.303,0.246094574144043,-0.246094574144043
101.304,0.21723706383510888,-0.21723706383510888
101.305,0.1565169699984289,-0.1565169699984289
101.306,0.07625382323181562,-0.07625382323181562
101.307,0.0063896254779711725,0.0063896254779711725
101.308,0.0731847236283083,0.0731847236283083
101.309,0.10908292989020674,0.10908292989020674
101.31,0.1058733298778387,0.1058733298778387
101.311,0.0642582804973093,0.0642582804973093
101.312,0.006286693311670977,-0.006286693311670977
101.313,0.08992257307018636,-0.08992257307018636
101.314,0.16853582180201854,-0.16853582180201854
101.315,0.22640346623027996,-0.22640346623027996
101.316,0.25412149826661146,-0.25412149826661146
101.317,0.25066586624216736,-0.25066586624216736
101.318,0.22299571231224813,-0.22299571231224813
101.319,0.1833532567380195,-0.1833532567380195
101.32,0.14513230258149468,-0.14513230258149468
101.321,0.11864209559132122,-0.11864209559132122
101.322,0.10812563294467592,-0.10812563294467592
101.323,0.11097690124278903,-0.11097690124278903
101.324,0.11936588560267958,-0.11936588560267958
101.325,0.12366382456706437,-0.12366382456706437
101.326,0.11644071021261138,-0.11644071021261138
101.327,0.09560085711918231,-0.09560085711918231
101.328,0.06551227404902282,-0.06551227404902282
101.329,0.03568300059771545,-0.03568300059771545
101.33,0.017408509771066227,-0.017408509771066227
101.331,0.019556496485208408,-0.019556496485208408
101.332,0.045002643425897104,-0.045002643425897104
101.333,0.08904829773086909,-0.08904829773086909
101.334,0.14048674475802847,-0.14048674475802847
101.335,0.18505944518040351,-0.18505944518040351
101.336,0.21017733069238043,-0.21017733069238043
101.337,0.20928453549709447,-0.20928453549709447
101.338,0.18430175625702794,-0.18430175625702794
101.339,0.14520169194911037,-0.14520169194911037
101.34,0.10674154752728515,-0.10674154752728515
101.341,0.08337728730255367,-0.08337728730255367
101.342,0.08406159759881515,-0.08406159759881515
101.343,0.10873549317641851,-0.10873549317641851
101.344,0.1478071459723609,-0.1478071459723609
101.345,0.1849315114229798,-0.1849315114229798
101.346,0.20228598454322022,-0.20228598454322022
101.347,0.1866610229517306,-0.1866610229517306
101.348,0.13435526789440233,-0.13435526789440233
101.349,0.05320508673021507,-0.05320508673021507
101.35,0.03901511118411172,0.03901511118411172
101.351,0.11941029467930853,0.11941029467930853
101.352,0.16653543490063138,0.16653543490063138
101.353,0.1666754118899365,0.1666754118899365
101.354,0.11787729669010538,0.11787729669010538
101.355,0.03050040049845726,0.03050040049845726
101.356,0.07583620430477811,-0.07583620430477811
101.357,0.17789401402997185,-0.17789401402997185
101.358,0.2552455356856834,-0.2552455356856834
101.359,0.29551416604406366,-0.29551416604406366
101.36,0.29690276120988823,-0.29690276120988823
101.361,0.2674206633082977,-0.2674206633082977
101.362,0.22129663323494653,-0.22129663323494653
101.363,0.17392911533878697,-0.17392911533878697
101.364,0.13710028593285328,-0.13710028593285328
101.365,0.11596665694378772,-0.11596665694378772
101.366,0.10863906350098296,-0.10863906350098296
101.367,0.10823980333746275,-0.10823980333746275
101.368,0.10649825825899029,-0.10649825825899029
101.369,0.09749148264037122,-0.09749148264037122
101.37,0.08018456546812325,-0.08018456546812325
101.371,0.058929808443268006,-0.058929808443268006
101.372,0.04184407486455455,-0.04184407486455455
101.373,0.0377251829626748,-0.0377251829626748
101.374,0.05264008516134444,-0.05264008516134444
101.375,0.08737759879888052,-0.08737759879888052
101.376,0.1366145349661202,-0.1366145349661202
101.377,0.19004057264909402,-0.19004057264909402
101.378,0.23504478048339283,-0.23504478048339283
101.379,0.26010008065338586,-0.26010008065338586
101.38,0.25782689583272234,-0.25782689583272234
101.381,0.22689150816607573,-0.22689150816607573
101.382,0.17230466185810156,-0.17230466185810156
101.383,0.10417201606981896,-0.10417201606981896
101.384,0.03534845839824685,-0.03534845839824685
101.385,0.021343975626186396,0.021343975626186396
101.386,0.05568285735371781,0.05568285735371781
101.387,0.061914642110682205,0.061914642110682205
101.388,0.03967946804105815,0.03967946804105815
101.389,0.006045774338572674,-0.006045774338572674
101.39,0.06588806779341272,-0.06588806779341272
101.391,0.1277387605493041,-0.1277387605493041
101.392,0.17893067157886677,-0.17893067157886677
101.393,0.20866849667394072,-0.20866849667394072
101.394,0.21035243730575715,-0.21035243730575715
101.395,0.183333791082132,-0.183333791082132
101.396,0.1336064211961896,-0.1336064211961896
101.397,0.07304448253478091,-0.07304448253478091
101.398,0.01707956916408604,-0.01707956916408604
101.399,0.01886820313372528,0.01886820313372528
101.4,0.02344544924237435,0.02344544924237435
101.401,0.007161351756740708,-0.007161351756740708
101.402,0.06742767475483691,-0.06742767475483691
101.403,0.1431290703104171,-0.1431290703104171
101.404,0.21453768675941276,-0.21453768675941276
101.405,0.2615219462071734,-0.2615219462071734
101.406,0.26922454403512697,-0.26922454403512697
101.407,0.23267344816846847,-0.23267344816846847
101.408,0.15885736301381959,-0.15885736301381959
101.409,0.06546262778971856,-0.06546262778971856
101.41,0.02355494827906912,0.02355494827906912
101.411,0.08440119140973956,0.08440119140973956
101.412,0.10003976784151924,0.10003976784151924
101.413,0.06499266322732566,0.06499266322732566
101.414,0.013119470034382852,-0.013119470034382852
101.415,0.11578410440513442,-0.11578410440513442
101.416,0.21888446577582787,-0.21888446577582787
101.417,0.29944597874899215,-0.29944597874899215
101.418,0.34177774317963894,-0.34177774317963894
101.419,0.34116720549366475,-0.34116720549366475
101.42,0.3041006790486446,-0.3041006790486446
101.421,0.2451185242742251,-0.2451185242742251
101.422,0.1814918423479207,-0.1814918423479207
101.423,0.12756833133092127,-0.12756833133092127
101.424,0.0906632636610547,-0.0906632636610547
101.425,0.0697696532060672,-0.0697696532060672
101.426,0.05734730523036258,-0.05734730523036258
101.427,0.043379566231962485,-0.043379566231962485
101.428,0.020128505165356136,-0.020128505165356136
101.429,0.014171937089727304,0.014171937089727304
101.43,0.05401737287682429,0.05401737287682429
101.431,0.08817875878797987,0.08817875878797987
101.432,0.10352380978458986,0.10352380978458986
101.433,0.08974963702292427,0.08974963702292427
101.434,0.0433608900183895,0.0433608900183895
101.435,0.030488197314433974,-0.030488197314433974
101.436,0.11891616576884712,-0.11891616576884712
101.437,0.20468331975191267,-0.20468331975191267
101.438,0.2708844410632426,-0.2708844410632426
101.439,0.3054493959587947,-0.3054493959587947
101.44,0.3040704457237978,-0.3040704457237978
101.441,0.27076269321912727,-0.27076269321912727
101.442,0.21607568622040252,-0.21607568622040252
101.443,0.15371596442597824,-0.15371596442597824
101.444,0.09676263798171258,-0.09676263798171258
101.445,0.054642806858198556,-0.054642806858198556
101.446,0.03162863666771065,-0.03162863666771065
101.447,0.02700805702992659,-0.02700805702992659
101.448,0.03650953379124244,-0.03650953379124244
101.449,0.05423347279975921,-0.05423347279975921
101.45,0.07434982927766765,-0.07434982927766765
101.451,0.092113431098371,-0.092113431098371
101.452,0.10416437574496551,-0.10416437574496551
101.453,0.10842228327286108,-0.10842228327286108
101.454,0.10400046274684893,-0.10400046274684893
101.455,0.09142092670510016,-0.09142092670510016
101.456,0.07309096815101579,-0.07309096815101579
101.457,0.05367931106239909,-0.05367931106239909
101.458,0.03988477788953715,-0.03988477788953715
101.459,0.039227674389436085,-0.039227674389436085
101.46,0.057890005488841045,-0.057890005488841045
101.461,0.09813386047217221,-0.09813386047217221
101.462,0.15621525701953165,-0.15621525701953165
101.463,0.22178097714436373,-0.22178097714436373
101.464,0.2793963830341648,-0.2793963830341648
101.465,0.3121726787080358,-0.3121726787080358
101.466,0.30666335081504137,-0.30666335081504137
101.467,0.25757987901185975,-0.25757987901185975
101.468,0.17070111564781365,-0.17070111564781365
101.469,0.0627431628470686,-0.0627431628470686
101.47,0.04216070431111074,0.04216070431111074
101.471,0.11861580964313623,0.11861580964313623
101.472,0.147050679335337,0.147050679335337
101.473,0.1195727140344276,0.1195727140344276
101.474,0.04268345969634968,0.04268345969634968
101.475,0.06415373999930107,-0.06415373999930107
101.476,0.17381195937432992,-0.17381195937432992
101.477,0.25913099708808396,-0.25913099708808396
101.478,0.30055806932944173,-0.30055806932944173
101.479,0.29143546850103563,-0.29143546850103563
101.48,0.23930925202055198,-0.23930925202055198
101.481,0.16291496739850664,-0.16291496739850664
101.482,0.08589617867465393,-0.08589617867465393
101.483,0.029356072021832103,-0.029356072021832103
101.484,0.0056767480028711015,-0.0056767480028711015
101.485,0.015553413079747891,-0.015553413079747891
101.486,0.0490541747355322,-0.0490541747355322
101.487,0.09012800087870987,-0.09012800087870987
101.488,0.12282681013852259,-0.12282681013852259
101.489,0.1369814799217559,-0.1369814799217559
101.49,0.13134989468549152,-0.13134989468549152
