RMS,MAV,SSI,IEMG,VAR
0.010714845876812077,0.008494002261530895,0.011480792216383675,0.8494002261530895,0.00011472989478651713
0.010455512157974758,0.008136589552743958,0.010931773448555799,0.8136589552743958,0.00010915779623720006
0.00945637587428263,0.0069760471145939055,0.008942304467571459,0.6976047114593905,8.651739092033474e-05
0.008230488213108154,0.00618941407438539,0.006774093622611227,0.618941407438539,6.773242759385553e-05
0.007773510311371297,0.005849816508783193,0.006042746256099588,0.5849816508783193,5.980480684726303e-05
0.007726637452893004,0.00582465840960737,0.005970092632844889,0.582465840960737,5.941730838736949e-05
0.007967624561660126,0.006031911074600061,0.006348304115556972,0.6031911074600061,6.31649281465017e-05
0.007952227928109137,0.0060114394308975,0.006323792902059894,0.60114394308975,6.225375863648366e-05
0.00807110873796971,0.006109392848291658,0.0065142796260131,0.6109392848291658,6.447633520086327e-05
0.009215744129995986,0.006714886157084249,0.008492993986955548,0.6714886157084249,8.468311497806987e-05
0.008221646161508972,0.005885975273765731,0.006759546560505521,0.5885975273765731,6.601304531596495e-05
0.008321320482332242,0.006032921423972293,0.006924437456968211,0.6032921423972293,6.797038477029969e-05
0.008589399251394273,0.006499729086096102,0.007377777949985249,0.6499729086096102,7.202238775771806e-05
0.008221411673606276,0.005993032646602132,0.0067591609906909565,0.5993032646602132,6.662167045735047e-05
0.008425066995141844,0.006301928684825371,0.007098175387262842,0.6301928684825371,7.033704013571904e-05
0.009016434515030557,0.007003572247561389,0.008129609136383432,0.7003572247561389,8.036088912071475e-05
0.009239443219825857,0.007127921541815694,0.0085367311012386,0.7127921541815694,8.536657797761655e-05
0.009656972884506265,0.007614416365820447,0.009325712529208923,0.7614416365820447,9.325674767566575e-05
0.009428743359926463,0.007494183343451052,0.008890120134735736,0.7494183343451052,8.864885490528981e-05
0.0079831305744523,0.00662564301196611,0.00637303737687551,0.662564301196611,6.288985074741158e-05
0.007913470831450936,0.006528753084488894,0.006262302060022479,0.6528753084488894,6.260260904681416e-05
0.00771428717491256,0.006126447518612264,0.0059510226617020415,0.6126447518612265,5.947050679674121e-05
0.0075556422188528104,0.005967702045135943,0.005708772933931103,0.5967702045135943,5.6880437909215926e-05
0.007672789419281777,0.00623309642994755,0.0058871697472642395,0.623309642994755,5.87842867394032e-05
0.007515123161797456,0.00603285847497769,0.005647707613698459,0.603285847497769,5.628989544892454e-05
0.006966286712999766,0.005568595287465705,0.004852915056771708,0.5568595287465705,4.83717219593148e-05
