<<<<<<< HEAD
Czas,Sum
26.164,0.0076081950764841115
26.165000000000003,0.007681012884340208
26.166,0.007076071889149223
26.167,0.005607269208963388
26.168000000000003,0.0033007912369657517
26.169,0.00042479012478528543
26.17,0.0025566694916142737
26.171000000000003,0.005091235090383789
26.172,0.006674939987290714
26.173000000000002,0.006978233232029844
26.174000000000003,0.005927031681940138
26.175,0.003719567968659255
26.176000000000002,0.0007790629360209986
26.177000000000003,0.002340649634940989
26.178,0.005069336395883446
26.179000000000002,0.006926138627402381
26.180000000000003,0.007595424880902504
26.181,0.006962433335613393
26.182000000000002,0.005109765060977734
26.183000000000003,0.0022838699819857345
26.184,0.0011560669925243048
26.185000000000002,0.004795450853722686
26.186000000000003,0.008219757529953846
26.187,0.011063473771618516
26.188000000000002,0.013049643435610435
26.189,0.014017305577506092
26.19,0.013933571534418154
26.191000000000003,0.012887416121524862
26.192,0.011064559388459703
26.193,0.008707041591152428
26.194000000000003,0.0060658964662157686
26.195,0.0033585791965881264
26.196,0.0007425738008545003
26.197000000000003,0.0016878482804695662
26.198,0.003882407559844349
26.199,0.005802105228525099
26.200000000000003,0.007387643351364291
26.201,0.00854400839617935
26.202,0.009150637844004259
26.203000000000003,0.009096547395442101
26.204,0.008328900801748288
26.205000000000002,0.006896071388231657
26.206000000000003,0.004965656310475132
26.207,0.0028051539298875943
26.208000000000002,0.0007260696690736375
26.209000000000003,0.0009934660933527523
26.21,0.002182400946012226
26.211000000000002,0.002820150926659225
26.212000000000003,0.0030316485990082263
26.213,0.0030323802339360896
26.214000000000002,0.0030403423097859704
26.215000000000003,0.003185788975508173
26.216,0.0034531736947078693
26.217000000000002,0.0036804874134918914
26.218000000000004,0.003621544704478876
26.219,0.0030530901999993036
26.220000000000002,0.0018893971063353395
26.221,0.0002599067704800573
26.222,0.0014857839877982027
26.223000000000003,0.002858346253175762
26.224,0.0033772311442587044
26.225,0.002742951067368794
26.226000000000003,0.0009748801456152108
26.227,0.0015383923169678124
26.228,0.004104782111094838
26.229000000000003,0.005902591887236299
26.23,0.00621751168015137
26.231,0.004672605650505674
26.232000000000003,0.0013774586267597992
26.233,0.0030569659603205293
26.234,0.007652038362773753
26.235000000000003,0.011311930642479994
26.236,0.013120752504410608
26.237000000000002,0.012598639269022497
26.238000000000003,0.009838637192579033
26.239,0.005480842163530736
26.240000000000002,0.0005295208259681253
26.241000000000003,0.003932565713281113
26.242,0.007046252185209336
26.243000000000002,0.008402805289338289
26.244000000000003,0.008127444721713093
26.245,0.006796682063283747
26.246000000000002,0.005219042889068547
26.247000000000003,0.0041516314272885746
26.248,0.00404459295433156
26.249000000000002,0.004895569576286257
26.25,0.0062600177811449175
26.251,0.0074125183975346474
26.252000000000002,0.007605351400971115
26.253,0.006339321480358969
26.254,0.003558028973802536
26.255000000000003,0.00029851499438245837
26.256,0.004399981701131581
26.257,0.007759751374836005
26.258000000000003,0.009524703149209963
26.259,0.00923127516948978
26.26,0.006949149707194471
26.261000000000003,0.003269036974364646
26.262,0.0008610238485399104
26.263,0.004400820437871113
26.264000000000003,0.006505272336125838
26.265,0.006750078036193831
26.266000000000002,0.0052326617642892495
26.267000000000003,0.002524090477043056
26.268,0.0005081921779393443
26.269000000000002,0.0029508517296022055
26.270000000000003,0.0040946678758008856
26.271,0.0036151161885956684
26.272000000000002,0.0016388800150871046
26.273000000000003,0.0013131535468352642
26.274,0.004480984155157611
26.275000000000002,0.007068860158992446
26.276000000000003,0.008439269402871838
26.277,0.008249131973211882
26.278000000000002,0.006501336300751557
26.279000000000003,0.0035108196873352257
26.28,0.00019327988190799965
26.281000000000002,0.003995249761939561
26.282,0.007315247253265131
26.283,0.009700717372148171
26.284000000000002,0.01087525905973385
26.285,0.010747382075497323
26.286,0.009390809344140784
26.287000000000003,0.007010534241798583
26.288,0.0039056105206415875
26.289,0.00043351859300345714
26.290000000000003,0.0030245965834741007
26.291,0.006100861700260515
26.292,0.008481179484715625
26.293000000000003,0.009946252856950928
26.294,0.01040537125980658
26.295,0.009912911993307776
26.296000000000003,0.00865931380863448
26.297,0.0069341159317969124
26.298000000000002,0.005066714426052635
26.299000000000003,0.0033579032168369375
26.3,0.0020192193023339023
26.301000000000002,0.001135914900406405
26.302000000000003,0.0006631416211172738
26.303,0.0004555456599202031
26.304000000000002,0.00032095048130797294
26.305000000000003,8.22110914487612e-05
26.306,0.0003702868730106868
26.307000000000002,0.0010492915787701374
26.308000000000003,0.0018706990149199875
26.309,0.0026802199843804705
26.310000000000002,0.0032967604871308254
26.311000000000003,0.0035591198846777737
26.312,0.003363641446312621
26.313000000000002,0.0026850735327547236
26.314,0.0015790672577013934
26.315,0.00017007383378013084
26.316000000000003,0.0013688797258093021
26.317,0.002838530991897572
26.318,0.0040346914763820145
26.319000000000003,0.00476884446472734
26.32,0.004890451958208339
26.321,0.004312813738269495
26.322000000000003,0.003041015748547554
26.323,0.0011957935559109107
26.324,0.0009767338784896962
26.325000000000003,0.0031202231007893336
26.326,0.00481507626729088
26.327,0.005655939051913465
26.328000000000003,0.0053478804938132275
26.329,0.0037998014779926413
26.330000000000002,0.0011885897497261563
26.331000000000003,0.0020302199768946778
26.332,0.0051793171114265
26.333000000000002,0.007481692329449849
26.334000000000003,0.00822712151830949
26.335,0.0069469259911828455
26.336000000000002,0.003553643461439222
26.337000000000003,0.0015938052607355308
26.338,0.007723632326069595
26.339000000000002,0.013784228898870042
26.340000000000003,0.01865197669266341
26.341,0.021368100019710193
26.342000000000002,0.02134863304153689
26.343000000000004,0.018515601286942907
26.344,0.013315433468205778
26.345000000000002,0.006618193649091397
26.346,0.0004786613485124652
26.347,0.006893732674137504
26.348000000000003,0.011791872306701865
26.349,0.01474436684601249
26.35,0.015781188561891674
26.351000000000003,0.01532630443098773
26.352,0.014038135320306228
26.353,0.012601978185284685
26.354000000000003,0.011532742295432913
26.355,0.01104162195556102
26.356,0.011000856819863472
26.357000000000003,0.011012204802157541
26.358,0.010555368392405168
26.359,0.00917069555463402
26.360000000000003,0.006622065877957299
26.361,0.0029930245244377384
26.362000000000002,0.001310516712070149
26.363000000000003,0.0056504839654333595
26.364,0.0093130309188254
26.365000000000002,0.011686622829910922
26.366000000000003,0.012412694170129737
26.367,0.011469027038357985
26.368000000000002,0.009165913851357985
26.369000000000003,0.006059610838537512
26.37,0.0028094912635726
26.371000000000002,1.8753668616407376e-05
26.372000000000003,0.0018996054611647088
26.373,0.0027992441283449915
26.374000000000002,0.0028042574144004984
26.375,0.0022449475990969615
26.376,0.001547077398458736
26.377000000000002,0.001105948275816387
26.378,0.0011777570755575732
26.379,0.001813810262963895
26.380000000000003,0.00285097645373166
26.381,0.0039577767616045464
26.382,0.004723092478852582
26.383000000000003,0.004765973745523911
26.384,0.003841539771481455
26.385,0.00191941155879106
26.386000000000003,0.0007832823995588943
26.387,0.0038236611484489093
26.388,0.006608520028266561
26.389000000000003,0.00851148107516756
26.39,0.009010201157664299
26.391000000000002,0.00781530226816971
26.392000000000003,0.004961008647302652
26.393,0.0008322661643661715
26.394000000000002,0.003885326644736923
26.395000000000003,0.008329615273501983
26.396,0.011638146904720306
26.397000000000002,0.013138916318916224
26.398000000000003,0.012509958738533148
26.399,0.009865535535500215
26.400000000000002,0.005742065760167287
26.401000000000003,0.0009814634774024569
26.402,0.0034629826827401503
26.403000000000002,0.006750422253565529
26.404000000000003,0.008347592690101609
26.405,0.008142571653053172
26.406000000000002,0.0064457167804647586
26.407,0.0038779277152727796
26.408,0.001179069969295489
26.409000000000002,0.0010067585536519378
26.41,0.002305237678389611
26.411,0.002693544201263064
26.412000000000003,0.0024667964449550453
26.413,0.0021024895876673817
26.414,0.0020687083219040414
26.415000000000003,0.002640139349852776
26.416,0.0037836427432934817
26.417,0.005152704202824599
26.418000000000003,0.0061944391258697395
26.419,0.00633542521440174
26.42,0.005185790080090575
26.421000000000003,0.0026937073215168293
26.422,0.0008025384895223471
26.423000000000002,0.004645116985144002
26.424000000000003,0.008030335978789707
26.425,0.010232187022578887
26.426000000000002,0.010805891662649694
26.427000000000003,0.009707691535766524
26.428,0.007293989203185474
26.429000000000002,0.004201725733143668
26.430000000000003,0.001149780612470619
26.431,0.0012742592295762647
26.432000000000002,0.0027743403596875056
26.433000000000003,0.003404383618247646
26.434,0.0035104477820728694
26.435000000000002,0.003580356014113381
26.436000000000003,0.004053894943344785
26.437,0.005157705058271577
26.438000000000002,0.006818484950566138
26.439,0.008680288650024869
26.44,0.010216384526547998
26.441000000000003,0.010895460781074444
26.442,0.010346028039960108
26.443,0.008466426214472552
26.444000000000003,0.005448795340779163
26.445,0.0017157399279495798
26.446,0.0022026835792138127
26.447000000000003,0.005806489578067152
26.448,0.00873192410013873
26.449,0.010795800582603762
26.450000000000003,0.011972660009668082
26.451,0.012324618781485035
26.452,0.011919859826173317
26.453000000000003,0.010777170195394703
26.454,0.008860795568233598
26.455000000000002,0.00612762415395734
26.456000000000003,0.0026060243496247104
26.457,0.001528801735052929
26.458000000000002,0.005918889310872544
26.459000000000003,0.010049808055993467
26.46,0.013339778375615055
26.461000000000002,0.015269064693980547
26.462000000000003,0.015511424616503929
26.463,0.01402674628328106
26.464000000000002,0.011085217893679923
26.465000000000003,0.007214353756618027
26.466,0.00308356942074007
26.467000000000002,0.0006411590398072184
26.468000000000004,0.0034333043745085495
26.469,0.004999058827745757
26.470000000000002,0.005309836245645703
26.471,0.004574831680556918
26.472,0.003170133782330249
26.473000000000003,0.001548606728486844
26.474,0.00015329117862626724
26.475,0.0006511672009904618
26.476000000000003,0.0006248254240766891
26.477,0.00032031860024579485
26.478,0.0021072465143035144
26.479000000000003,0.0044937785126215974
26.48,0.007090024922364668
26.481,0.009401589368102108
26.482000000000003,0.010904176900587407
26.483,0.011145940915580793
26.484,0.00986055393398467
26.485000000000003,0.007062152605449627
