<<<<<<< HEAD
Czas,Sum
221.06900000000002,0.006354730472715204
221.07000000000002,0.0034517898487255003
221.071,0.0002699664295184024
221.072,0.0027411175925725418
221.073,0.0052629713307761955
221.074,0.007116892064287345
221.07500000000002,0.008231233173353161
221.07600000000002,0.008592074112840837
221.077,0.008202975379165164
221.078,0.0070710440820416385
221.079,0.00522278413752152
221.08,0.0027395394464424933
221.08100000000002,0.00020643744306057552
221.08200000000002,0.0033354221278736533
221.083,0.0062768783073086434
221.084,0.008621596639625799
221.085,0.009999061170964647
221.086,0.01016035156027773
221.08700000000002,0.009043468510272788
221.08800000000002,0.006801558911712489
221.089,0.003783981039049575
221.09,0.0004726810583983405
221.091,0.00261165043826059
221.092,0.00501107166620693
221.09300000000002,0.006414976743799856
221.09400000000002,0.0067078651948434395
221.095,0.005970360749228929
221.096,0.004436110765470408
221.097,0.002418877821183253
221.098,0.00023166382050778472
221.09900000000002,0.0018790803186494738
221.10000000000002,0.0037666292913685114
221.101,0.005377748215333787
221.102,0.006713078421527961
221.103,0.007771196743315158
221.104,0.008499089477792779
221.10500000000002,0.00877008553673874
221.10600000000002,0.008401387290528878
221.107,0.007209734221092273
221.108,0.005089644660329937
221.109,0.0020887666829380426
221.11,0.001547258354291435
221.11100000000002,0.0053810719873731375
221.11200000000002,0.008847286260450813
221.113,0.01136224636578571
221.114,0.01245323541378966
221.115,0.011872594565736572
221.116,0.009664648776944153
221.11700000000002,0.006165697278095971
221.11800000000002,0.001936004315284419
221.119,0.0023581075977716468
221.12,0.006080385220325326
221.121,0.008743618229806483
221.122,0.010083254032842673
221.12300000000002,0.010072813392104833
221.124,0.00888640977998126
221.125,0.006828355229694978
221.126,0.0042562248823748
221.127,0.0015201874476306581
221.12800000000001,0.0010700180988404736
221.12900000000002,0.003253332312374639
221.13,0.004814774466995219
221.131,0.0055891136413640605
221.132,0.005481913787458449
221.133,0.004506384881763763
221.13400000000001,0.0028207755897233185
221.13500000000002,0.0007428293342313582
221.136,0.0012801680615957157
221.137,0.002754164705352413
221.138,0.0032620562438107465
221.139,0.002596272702713666
221.14000000000001,0.0008564774419448027
221.14100000000002,0.0015284718414508313
221.142,0.0038763816600195277
221.143,0.005417512258815952
221.144,0.005510675911901673
221.145,0.003847721803023241
221.14600000000002,0.000580627906509478
221.14700000000002,0.003676653814706901
221.148,0.007983771088154798
221.149,0.011316268709001922
221.15,0.012847747291398546
221.151,0.012188136829145046
221.15200000000002,0.009503567603379835
221.15300000000002,0.005477052580127974
221.154,0.0011174892095121322
221.155,0.0025279182523503117
221.156,0.004671431767085289
221.157,0.005002063037922488
221.15800000000002,0.0037563346824830315
221.15900000000002,0.0016224719941028017
221.16,0.0004895335925921583
221.161,0.0017377056111635724
221.162,0.0016059217273999948
221.163,5.04420694274896e-05
221.16400000000002,0.00250635533255099
221.16500000000002,0.005326122107538042
221.166,0.007593784445656873
221.167,0.008664962773323195
221.168,0.008242454811725934
221.169,0.006430879239326765
221.17000000000002,0.0036625582205438317
221.17100000000002,0.0005316391098324362
221.172,0.0023980496857716124
221.173,0.004742305298683055
221.174,0.0063554657382653935
221.175,0.007289231679675061
221.17600000000002,0.0076812224913701994
221.17700000000002,0.007629349015565971
221.178,0.007111307659665226
221.179,0.005987728059166448
221.18,0.004090920759038793
221.181,0.0013630503506637452
221.18200000000002,0.002017054261720454
221.18300000000002,0.005580209967315064
221.184,0.008624070944760238
221.185,0.01037817964946619
221.186,0.010231123836046636
221.187,0.00794548963322879
221.18800000000002,0.003783364699785527
221.18900000000002,0.001509772544091722
221.19,0.006869633820879927
221.191,0.011182911660949988
221.192,0.013581734888956774
221.193,0.01367133614533426
221.19400000000002,0.011619438369496282
221.19500000000002,0.008080353998710894
221.196,0.003980724215480745
221.197,0.00023864091569228318
221.198,0.002491897205057807
221.199,0.003970534833190234
221.20000000000002,0.0043720680468960545
221.20100000000002,0.004150006008105227
221.202,0.003819481237811726
221.203,0.003742488917822241
221.204,0.003993867397713094
221.205,0.0043537947884784356
221.20600000000002,0.004424133247810113
221.20700000000002,0.0038195564894984526
221.208,0.002356985777215538
221.209,0.00016829976162557525
221.21,0.0023092074171929228
221.211,0.004463674158198209
221.21200000000002,0.005713778096700109
221.21300000000002,0.005712490880003606
221.214,0.004473517646189567
221.215,0.0023725319084578964
221.216,2.1465505739882422e-05
221.217,0.0019387921801394335
221.21800000000002,0.003051477673784152
221.21900000000002,0.0031847081623446035
221.22,0.0025487434013087245
221.221,0.0015849664868806566
221.222,0.0007703937254496567
221.223,0.0004140768402465237
221.22400000000002,0.0005257377568590818
221.22500000000002,0.0008103505302982018
221.226,0.0007945731848435833
221.227,3.950080754402508e-05
221.228,0.0016415003784236238
221.229,0.0040471548803615864
221.23000000000002,0.0065952136962717225
221.23100000000002,0.008481412779544175
221.232,0.00894303290182378
221.233,0.007537673427843541
221.234,0.004336805418529972
221.235,4.1263555680328053e-05
221.23600000000002,0.004581000773093575
221.23700000000002,0.00816042241612731
221.238,0.009890606367804042
221.239,0.009391440835553173
221.24,0.006909873448731197
221.241,0.003238776268111824
221.24200000000002,0.0005381545217635177
221.24300000000002,0.0033906891969123277
221.244,0.004660273305642131
221.245,0.004246191084304224
221.246,0.002599806070917681
221.247,0.0005338048643752857
221.24800000000002,0.0010825970848213442
221.249,0.0016328707545492354
221.25,0.0009575692755784484
221.251,0.0006161354610267342
221.252,0.0024258623870141577
221.25300000000001,0.0037467270090505494
221.25400000000002,0.00408184104159461
221.255,0.0033610120894067026
221.256,0.001972047228843866
221.257,0.0006110074600133817
221.258,5.305356423936389e-06
221.25900000000001,0.0006121188078161208
221.26000000000002,0.002406260794146265
221.261,0.004841606913662072
221.262,0.007008671344981378
221.263,0.007939679296880676
221.264,0.006957075927846961
221.26500000000001,0.003942094752896761
221.26600000000002,0.0005755959154166582
221.267,0.0055459346721987305
221.268,0.009707699612438682
221.269,0.011978518708559215
221.27,0.011795373354595419
221.27100000000002,0.009290395214795528
221.27200000000002,0.0052419625046057445
221.273,0.0008174428430882702
221.274,0.002805113471754134
221.275,0.004808189958379881
221.276,0.004974307819615388
221.27700000000002,0.003715761441488103
221.27800000000002,0.0018897525732012469
221.279,0.0004682662265928758
221.28,0.00018121650054153725
221.281,0.001258546300008423
221.282,0.0033599411923546816
221.28300000000002,0.005713054250082432
221.28400000000002,0.0074068437557008775
221.285,0.007732151941336851
221.286,0.00644614359399109
221.287,0.0038658526823863006
221.288,0.000758292498380319
221.28900000000002,0.0019320838733014902
221.29000000000002,0.0034196134789393146
221.291,0.0033560832341274667
221.292,0.001951895390963551
221.293,0.0001031113687367207
221.294,0.0018898969684432228
221.29500000000002,0.0025910053654949264
